"Date","Price","Open","High","Low","Vol.","Change %"
"07/27/2021","2.390","2.425","2.425","2.354","1.91M","-0.42%"
"07/26/2021","2.400","2.443","2.443","2.342","7.96M","-3.23%"
"07/25/2021","2.480","2.442","2.490","2.442","205.07K","1.18%"
"07/15/2021","2.451","2.470","2.470","2.446","482.62K","-0.97%"
"07/14/2021","2.475","2.487","2.487","2.440","187.99K","1.02%"
"07/13/2021","2.450","2.457","2.475","2.450","328.13K","-1.21%"
"07/12/2021","2.480","2.460","2.480","2.450","224.18K","0.81%"
"07/11/2021","2.460","2.460","2.476","2.460","610.00K","-0.49%"
"07/08/2021","2.472","2.480","2.480","2.441","629.28K","-0.24%"
"07/07/2021","2.478","2.450","2.484","2.400","2.34M","1.27%"
"07/06/2021","2.447","2.457","2.457","2.447","175.14K","-1.09%"
"07/05/2021","2.474","2.458","2.480","2.450","575.91K","-0.24%"
"07/04/2021","2.480","2.461","2.482","2.450","1.06M","-0.08%"
"07/01/2021","2.482","2.462","2.482","2.462","790.29K","0.08%"
"06/30/2021","2.480","2.500","2.500","2.477","2.42M","-0.80%"
"06/29/2021","2.500","2.480","2.515","2.480","1.04M","0.32%"
"06/28/2021","2.492","2.485","2.500","2.485","481.71K","-0.32%"
"06/27/2021","2.500","2.500","2.500","2.500","119.42K","0.00%"
"06/24/2021","2.500","2.480","2.515","2.480","3.09M","0.60%"
"06/23/2021","2.485","2.510","2.510","2.485","738.32K","-0.48%"
"06/22/2021","2.497","2.500","2.529","2.466","2.60M","0.69%"
"06/21/2021","2.480","2.487","2.510","2.480","1.69M","0.00%"
"06/20/2021","2.480","2.475","2.502","2.475","857.66K","0.40%"
"06/17/2021","2.470","2.460","2.480","2.455","641.00K","-0.12%"
"06/16/2021","2.473","2.486","2.490","2.470","1.11M","-0.12%"
